780
780
780
769
780
780
795
768
780
756
687
693
750
777
768
780
780
780
753
778
777
780
769
768
769
780
786
780
801
775
772
780
780
760
640
654
685
765
754
780
781
772
790
754
774
796
765
810
763
759
